,V1,V2,V3,Amount,Class
215628,-0.219573155,0.364497208,0.650627589,85.06,0
257359,-0.736514675,0.805322262,1.687187945,5.99,0
86095,-1.245486873,1.743006509,0.113529229,5.31,0
20357,-0.586706914,-0.422729082,0.684639434,69.99,0
196143,1.839302837,-0.658990457,-1.318028569,45.0,0
124676,-0.405130266,-0.515551375,0.224716796,229.43,0
217919,0.871410184,1.358727921,-2.883495547,0.76,0
118228,1.189186131,0.321057722,0.283424539,2.37,0
233127,-1.289490021,1.118140257,2.10888888,15.04,0
166175,1.377218948,-1.790278943,-0.103687787,313.48,0
19448,-0.397288984,0.953921294,1.839752811,8.99,0
4614,-1.107767573,0.012083841,2.931365737,26.04,0
246353,-0.921652928,1.470923507,-0.431543055,8.99,0
121326,1.17862638,0.277927596,0.578771531,2.5,0
8522,1.142825515,-0.333015563,0.478641416,58.5,0
85664,-1.775499825,-0.532485674,2.164405412,641.8,0
113275,1.275739446,0.363386624,-0.152200417,1.49,0
190163,1.84390857,-1.155672523,0.06721945,98.54,0
132747,-3.329339295,2.859876639,-0.049908447,1.44,0
94601,-4.886560929,2.94269752,0.260036559,41.05,0
167848,-1.501767449,0.639130424,-0.544617548,36.82,0
167800,-0.17415195,1.242110469,-0.330618609,24.48,0
9062,1.22759962,0.079065605,0.733355077,6.99,0
1143,-0.563566359,0.727536258,2.559771825,4.04,0
181617,2.026664934,-0.082250579,-1.629251328,36.95,0
132782,-0.357976738,-0.28852724,1.506609304,15.0,0
26821,0.511534594,-1.460694738,-0.301846292,430.0,0
174770,-1.831341489,0.131035004,0.851161187,14.0,0
171123,-0.172315365,1.073433031,-0.595812131,35.33,0
75304,-0.693905464,0.705517619,0.607284181,9.0,0
168808,2.090274955,-0.455652148,-1.876568942,30.0,0
36006,1.38707532,-0.603101585,-0.061462919,20.0,0
152959,1.979852782,-0.566716187,-1.57426981,12.99,0
167056,2.009165965,-0.153193773,-3.197633485,21.5,0
108439,0.633151262,-1.665391562,0.581120223,299.0,0
104265,-0.535039234,1.101215657,1.272411807,4.49,0
209517,-1.225899155,0.280196851,-0.168535514,1.99,0
143308,-2.651423962,1.278979607,-1.280507436,622.49,0
445,-0.704133362,0.341397056,1.740026865,0.77,0
9539,1.078074168,0.045746716,1.465453086,1.0,0
109900,0.997958898,-0.59880351,0.545158114,39.99,0
33437,-0.779772516,0.080655456,0.864163111,1.0,0
211010,-0.939001198,1.082314469,-0.26754183,0.01,0
284780,-1.727502871,1.108356286,2.219560685,30.0,0
112444,-0.317976037,0.531394592,0.25357816,25.74,0
119824,1.223878485,0.048744674,0.967288547,3.5,0
77012,1.28412138,0.28303658,0.148488622,0.0,0
82190,1.175839745,-0.585155259,0.349876397,32.0,0
185485,2.04941247,0.015875565,-1.364329864,3.35,0
2010,-0.702308073,0.963196115,0.73187006,5.0,0
243809,2.05695731,0.191567245,-2.507196116,38.9,0
242654,2.113838607,-0.596389688,-1.692004819,48.0,0
128354,-1.680973984,1.111343936,0.109021238,424.94,0
158871,2.10429338,-0.045780021,-1.706934456,1.0,0
98741,0.89694855,-1.135690755,0.940779154,192.0,0
167146,-1.038369871,0.990752837,0.772146327,9.72,0
11736,1.177314507,0.09736621,0.325758119,2.5,0
81063,-1.668847404,0.927412784,1.588978722,1.98,0
90830,1.098590324,-0.704160296,0.990124109,85.96,0
24231,1.104291799,-0.648360519,0.712889735,65.0,0
34436,-0.567478558,0.809593977,1.672551567,9.25,0
63762,-0.523830696,0.845052641,2.798502891,0.76,0
65282,1.351176323,-0.064023904,-1.592012009,12.69,0
260716,2.268040208,-0.743570648,-3.872898281,20.0,0
252433,0.090913008,1.104421759,-0.70001189,4.79,0
26041,-1.721289829,1.265544028,1.687960129,4.78,0
85342,1.214604873,0.356605274,0.292505367,1.29,0
132672,1.260098538,0.183874643,0.253933738,0.0,0
23020,-1.008045085,1.374323832,0.562382009,36.16,0
141113,-0.318529617,0.060065597,1.996843616,107.0,0
121047,-0.598116137,1.066805988,0.590783193,27.49,0
107704,1.163908161,0.035649203,-0.066469175,59.99,0
212786,1.729857962,-0.942185976,-0.628840415,150.0,0
89523,-0.386910717,0.600092681,-0.095588928,26.99,0
24896,0.964266573,-0.070619972,0.265833805,144.0,0
269067,2.142721634,-0.21101663,-1.468767787,5.0,0
131065,1.146562511,-0.433857087,0.990760437,1.0,0
5247,-0.603834854,0.877076926,2.271563985,15.0,0
9375,-0.547763566,0.685389735,0.728565722,0.77,0
98313,-4.940465544,2.949485165,-0.183861165,20.0,0
275803,2.075175975,-0.915717407,-1.290124858,40.25,0
70246,-6.168046364,-4.777835697,0.192521785,528.78,0
170921,-2.303209954,-1.038578439,0.826311656,8.65,0
59814,-2.343572677,-1.907864229,0.966268854,500.0,0
223414,1.940032164,-0.741654308,-1.603059579,31.46,0
263901,-1.481601761,1.432999866,-0.353623622,22.82,0
104607,-3.655715109,1.42543382,2.76667356,43.11,0
189831,2.064945995,-1.220602057,-2.720084028,79.0,0
122603,-3.794251689,2.739342948,-0.52238555,25.28,0
184265,-2.16152567,2.257571658,-1.559507498,166.49,0
244839,1.875603304,0.181094233,-2.076931706,79.99,0
17818,0.90037134,-0.101406456,1.509136779,1.52,0
240398,1.896589587,-0.353569204,-1.091675402,69.05,0
75462,-0.99781703,1.237413658,1.262215709,75.08,0
44525,-1.198649621,0.296958249,3.049639482,9.99,0
61885,-0.398222115,0.850107254,0.824578248,6.25,0
217471,1.778797293,-0.611229928,-1.457631863,41.42,0
186052,-1.090497125,0.956040574,0.85339755,89.95,0
169456,-0.943277213,0.916528884,1.117140949,90.71,0
96567,1.144496274,-0.196595005,1.220651825,5.74,0
143525,1.236255039,0.306594983,0.19259726,1.98,0
86283,0.568071023,-1.294645676,1.24209478,260.94,0
227253,1.909317412,-1.175344841,-0.795712379,105.17,0
8640,1.236623796,-0.13458171,0.556521013,29.63,0
278043,-0.206835565,0.514492361,-0.392009642,1.0,0
189572,2.198439722,-0.687002449,-2.134419179,49.9,0
138205,1.165786128,-0.105625316,0.45904671,4.79,0
221862,-0.443177263,1.015019888,-0.349551417,33.66,0
272418,1.878479278,-0.66987829,-0.189405181,39.99,0
130643,-0.980816242,0.332898722,2.179134906,33.99,0
145292,-0.946251092,0.398056039,1.742129521,1.99,0
136050,-0.695702786,-0.773115242,1.78087519,66.2,0
126551,1.179964334,-0.466246509,0.996562987,1.0,0
82189,-1.367929794,-1.269147536,1.208411852,147.5,0
167003,-0.044843389,0.098672718,0.371973386,15.0,0
86818,-0.468984015,0.870609113,1.228388219,2.58,0
60470,-2.912009541,1.725872177,0.679181407,8.99,0
195792,1.993288417,-0.624756707,-0.491781089,28.4,0
3917,-0.884603463,1.562225398,2.043917804,3.5,0
214520,1.190725043,-1.480158568,-3.386019557,508.0,0
25439,-2.901852537,0.505494988,1.615984132,107.77,0
164344,1.564831283,-0.887295848,-0.748355753,221.95,0
69671,-0.293486306,0.244507657,2.096148133,43.05,0
200525,1.927075512,-0.218021864,0.408749634,4.4,0
111205,-1.960632381,0.173135075,1.530056164,98.92,0
42583,0.960828969,-0.046098504,0.29272918,144.0,0
184762,1.9967157,0.123254298,-1.751755446,17.37,0
254597,0.130087959,0.848593119,-0.604320257,5.38,0
211107,-1.593674857,-0.038683169,0.841208873,151.0,0
248039,1.983235312,-0.485503167,-0.231960633,9.61,0
195558,1.987296725,-0.707559946,-0.883331877,50.0,0
189680,1.950445336,-0.516113475,-0.764922247,45.0,0
60064,1.402780246,-1.558187172,0.851078017,46.13,0
165757,1.571347851,-1.1157283,-3.063149219,320.0,0
108172,1.200524555,0.284366087,0.405024969,0.89,0
8327,0.160767111,0.434554064,-0.208429882,3.19,0
73034,-1.20276189,-0.391747664,1.716516054,413.58,0
246028,-1.242002097,2.182250902,-3.298287145,130.61,0
76579,-1.414861122,1.433279828,1.035196847,9.13,0
255695,2.065985475,-0.990874862,-1.201219699,79.95,0
147417,0.109240919,1.094083381,-0.199818089,1.29,0
251367,2.002966897,-0.422898947,-0.396016453,11.5,0
88844,1.313978543,0.351012662,-1.219928368,0.76,0
55303,-0.468405644,0.766484109,1.625197258,38.72,0
177970,2.102203347,-0.665261471,-0.666951139,10.0,0
192479,-1.066143767,2.523868014,-1.25841169,0.76,0
104839,1.032058387,-0.334512935,1.293758418,4.94,0
156142,-0.065233656,0.484979593,2.041105017,30.24,0
227937,1.895979789,-0.449273758,-1.243364974,83.62,0
283603,-4.978808725,4.655823924,-1.861186654,4.79,0
65387,-1.972853336,0.550644827,1.940229037,9.87,0
272978,-0.52019663,1.079074068,0.014978306,4.49,0
284132,2.073250104,0.216312331,-1.673004306,1.79,0
25267,1.327947602,-0.555740363,0.406733156,30.95,0
98439,0.961610815,-0.750335062,0.862897622,133.0,0
52850,-1.472429707,-1.142232579,1.877975434,300.0,0
1813,-4.526521366,3.502310304,-1.092790583,1.0,0
212093,2.14881265,-0.074116297,-2.573259763,1.89,0
20234,-0.643073767,0.271866032,1.642964948,9.0,0
129044,1.292265358,0.504472182,-0.9698568,0.76,0
120320,-4.302164169,3.475230624,-1.539668084,1.0,0
194256,-0.911288756,0.232626939,0.900207002,59.26,0
247812,1.862066267,-0.391092403,-1.134590163,81.43,0
105385,-1.012843347,-0.17951513,1.40870037,1.98,0
92731,0.4833437,-1.194611621,0.765960115,309.0,0
75316,-0.750422941,0.658735038,2.254648319,10.65,0
254423,2.032177685,-1.996291523,-1.607286506,150.0,0
15936,-1.327762333,0.106016436,1.748250421,10.2,0
23338,-0.515923589,0.933728944,1.133610972,22.04,0
119732,-0.545999748,1.004381839,-0.076344086,38.57,0
185184,1.399796666,-2.905006809,-1.210709631,457.5,0
245644,2.069179607,-0.064921852,-1.129906948,3.59,0
25794,-1.38853585,-0.920999394,1.98800529,352.75,0
182162,-1.754692094,-0.091724276,1.508491837,8.2,0
183676,2.038434866,-0.002959575,-1.051851659,9.99,0
62072,1.203374869,0.896611011,0.157846081,15.75,0
188580,-2.463172402,2.247862364,-0.420408166,0.69,0
62588,-0.960763963,0.335223453,0.272351023,28.48,0
100524,1.251429316,0.111756619,-0.195391058,14.23,0
40354,1.505489273,-0.572397865,-1.732821403,11.0,0
47723,-1.510307913,0.780683602,2.085747356,0.0,0
145959,-0.836261444,0.826136917,1.553869061,83.8,0
194316,-1.68313769,0.001834821,0.882317744,92.49,0
207739,0.689413163,-3.031469749,-2.073429313,773.0,0
15517,1.160956779,1.265621344,-1.57647298,1.79,0
269761,1.307193147,-1.028968154,-1.940481109,348.76,0
17271,0.174538839,-1.375254392,-0.296188368,520.5,0
178099,1.814493804,0.414857417,0.080285016,37.93,0
208251,2.043380404,-0.114934233,-1.17917279,0.99,0
58798,-8.297553627,-7.286446607,-1.446479613,618.1,0
204153,1.943434981,-0.193416193,-2.444694748,93.13,0
151084,1.962497653,-0.474935824,-0.219200253,11.5,0
158862,-0.040901667,-0.220171491,1.236362492,11.49,0
267170,-2.416571422,0.404345325,1.01620715,38.15,0
176152,1.867359746,-0.367155897,-0.89179056,79.47,0
18665,-3.150335261,1.185359456,0.755112181,194.08,0
39864,-0.426623127,0.963243001,1.23218061,15.98,0
207122,2.138634399,0.365636044,-2.637665245,1.0,0
237161,-0.448409596,0.974965325,0.249840072,9.85,0
273632,-0.560846935,0.685044338,0.789115591,60.0,0
91933,-0.458158202,0.840998389,2.060158035,24.99,0
115592,-1.175427695,0.446168465,2.388676454,25.0,0
229710,1.679332338,-0.944390785,0.436166301,110.4,0
176815,1.919483718,-0.76952569,-0.843623096,64.99,0
47798,0.317762017,2.0157627,-2.022379651,0.89,0
64727,1.1564144,0.268600074,0.558623224,1.0,0
206539,-1.991230918,0.487900303,-0.085682137,69.0,0
175830,1.915739395,-1.40180537,0.339950019,10.76,0
244746,-1.027156514,1.919903434,-0.75533375,8.91,0
212130,-0.438638559,0.660289684,1.268582296,12.96,0
110401,1.533117641,-1.02368439,0.118616228,14.44,0
56857,-1.434659666,1.711792663,0.459896986,26.4,0
118956,1.434695991,-1.044073999,0.821244538,18.6,0
76330,-0.783206055,1.451590551,1.783047917,1.98,0
66416,1.333001872,-0.804972691,0.732328857,29.0,0
130179,-0.287844076,0.850980312,-0.305505819,4.49,0
163646,-0.683206046,0.155366321,1.122146229,1.0,0
44448,1.235586439,0.491260327,-0.504095869,0.76,0
153389,0.023090976,0.868313373,0.306286649,5.49,0
256096,-0.626381645,0.971558479,1.115688563,0.99,0
275119,0.097244259,0.929462566,-0.344430482,1.29,0
242076,1.738022783,-0.743634309,-1.851953297,102.33,0
4072,1.318398056,-0.58631672,0.755483769,20.96,0
154333,-14.2206062,-16.39374258,-0.296118917,632.9,0
221643,2.277581884,-1.680348704,-2.027663416,8.7,0
89817,-0.631950353,0.567332656,1.192088597,110.97,0
159433,1.811333729,0.008705322,-1.736574584,56.0,0
153790,1.888332344,0.111470348,0.09479506,0.76,0
10355,0.942873445,0.217301692,1.56767421,0.0,0
206611,1.970143548,-0.027841216,-1.168369145,14.77,0
165331,2.046133046,-0.149265662,-1.218202466,1.98,0
100886,1.304502409,-0.725970068,0.744210839,40.98,0
126018,1.184378489,-0.291957492,1.205129561,6.89,0
216927,-0.15037616,0.709030962,0.408785561,1.98,0
165398,-0.022176501,1.012558176,-0.00094552,14.99,0
245695,2.104058868,-0.792765393,-0.460497476,21.99,0
177346,1.694878817,0.079578942,0.616904793,60.68,0
11405,1.352638621,-0.518967784,0.610579787,10.0,0
246222,-5.658729279,2.716586802,-0.612012661,29.99,0
282458,1.979471264,-0.261743526,-0.321821377,23.99,0
82811,-4.364413074,-0.27376514,1.070342982,200.0,0
7832,0.965536727,-0.428449238,1.208854503,85.6,0
266959,2.180254732,-0.834364192,-1.338553183,26.44,0
148162,1.842892632,-0.754847066,-0.377132371,76.0,0
112789,-0.259961748,0.860131978,1.151471578,10.1,0
229285,-0.84187421,-1.105606995,1.237878532,112.89,0
161873,2.121863244,-1.088312956,-0.864100393,39.99,0
122474,-0.60582711,0.886145388,-0.107119489,0.89,0
257016,2.233290852,-1.69144957,-2.388523525,42.76,0
112578,-0.892271379,0.765883311,1.503385755,205.0,0
194811,1.946449534,0.001833978,-1.589476568,25.2,0
63831,-1.086879719,1.20736105,2.978198011,14.88,0
161554,0.106824029,1.170870688,-0.477160417,25.89,0
262655,1.969030199,0.181472579,-1.535678141,14.27,0
244094,0.040741608,0.445281874,0.50739585,12.07,0
244530,-0.355497506,1.155989226,-0.010415345,4.73,0
111555,1.20561036,-0.001727221,0.947434467,12.99,0
214022,1.898563847,0.05584013,-2.123425982,99.06,0
254637,-0.528250977,1.362526161,0.170558543,3.07,0
168194,1.928977798,-0.546331363,-1.445003552,78.9,0
72427,-1.198893491,0.363799154,2.660504516,20.28,0
168203,-0.516829307,-0.692023451,1.38909348,311.39,0
124909,1.226334,0.303231786,0.424662035,5.16,0
236631,-1.746367172,1.48604496,0.911032118,5.0,0
104332,-0.887717781,0.593462475,1.617165431,12.31,0
45419,-1.211807568,0.676588952,2.199266829,12.85,0
243182,1.975035341,0.241097861,-2.062202156,59.79,0
214178,-0.501050383,1.330970528,-0.82384498,8.95,0
166176,-1.391165578,-1.313611804,0.165745057,296.34,0
48497,0.369891529,-2.530727384,-2.147415954,585.72,0
225314,-0.726757616,1.090164385,-0.820551132,49.32,0
65011,-1.315982838,0.437029632,2.076318256,54.3,0
240535,-5.52909461,0.360940889,-4.363224174,193.19,0
22523,1.248900263,-0.493779173,1.195102748,3.5,0
124499,1.215023976,0.322943399,0.282926387,0.89,0
232454,1.988277699,-0.326158553,-0.426994837,0.12,0
181637,2.028857457,-1.052632479,-1.213669552,74.2,0
40723,-1.056372559,0.439059356,1.366294526,108.0,0
236950,2.062473882,-1.324461603,-0.997975968,65.0,0
22184,1.200649378,-0.944447151,1.426639185,45.9,0
115412,-3.565784048,2.2499446,-0.367356031,25.99,0
279407,-0.958226286,1.645114234,-0.736560466,4.81,0
219998,-0.833425472,0.32315385,0.820285489,10.01,0
226768,2.050906945,-0.354159034,-1.808637108,59.95,0
239243,-2.531948194,3.01753375,-0.177484668,0.89,0
157960,1.824464812,-0.451068361,-0.269870572,76.0,0
71249,1.485659513,-1.15613769,0.366320682,29.4,0
202012,-0.590636332,1.654658566,2.059315009,1.47,0
58875,-3.927356112,-2.924922562,1.878676343,150.0,0
42372,-1.696453321,1.659912533,0.468206989,5.65,0
269292,1.988776203,-0.350133437,-0.312233892,1.0,0
20710,-0.358267953,0.903408188,1.565007154,18.31,0
132922,-0.803954512,1.661211829,0.346060121,29.5,0
248703,0.090013461,0.399539816,0.940840328,4.99,0
241920,2.03002295,-1.213384718,-0.857731348,60.81,0
86428,-0.333259109,0.602176355,0.354751845,26.0,0
147974,-0.545178949,1.265440387,0.132007766,9.98,0
282938,-0.332957903,1.104627512,-0.082997177,21.65,0
192740,0.043726793,0.858068154,0.264279078,5.99,0
144510,-0.34877912,0.427275165,1.643780509,45.0,0
176427,-0.525181325,0.77449134,-0.470668659,9.99,0
274973,-3.842960737,-3.255728179,2.518324635,22.79,0
165290,-0.77494433,0.819764514,-1.6319296,85.6,0
281828,-1.892477664,0.954731607,1.246355697,10.0,0
159403,2.031922303,-0.281160686,-1.46139885,1.0,0
30856,-1.219888234,1.095899016,1.691079673,19.13,0
282040,1.865115393,-0.146848522,0.091505551,6.43,0
159123,2.06786282,-0.026138847,-1.082945838,1.29,0
224622,1.483042243,-1.575478901,-1.02895247,317.82,0
141275,-1.222455164,0.529270137,1.874753969,56.98,0
248852,-0.076514797,0.945961064,0.567368759,38.95,0
18059,-5.582503245,3.192472342,-4.268068823,99.99,0
228966,2.363507639,-1.308244756,-1.708261479,15.0,0
253842,-0.938707274,1.375321358,0.19646435,12.99,0
11441,1.358030863,-0.622024368,0.431015552,20.0,0
178965,1.490249292,-0.415835309,0.632544177,170.26,0
158336,2.082932967,-0.125359974,-1.583192862,1.0,0
174853,2.049350283,-0.035978353,-1.185465227,0.89,0
226473,1.797167538,0.247299078,-0.795207059,74.91,0
249375,1.842436737,0.283438048,-0.677139216,18.9,0
125773,-1.348483946,0.228685226,1.780104807,1.0,0
25940,-0.285557941,0.909641199,2.279987983,4.0,0
135643,0.997143611,0.110622723,0.091425733,113.21,0
259424,2.122352047,-0.981795478,-0.832268742,24.99,0
138780,1.160302561,-0.167998515,0.749024186,5.99,0
120248,-1.073758959,1.250032631,2.243647386,58.47,0
8093,-0.954561711,-0.429265151,1.793577787,15.95,0
187494,-0.938366157,-1.035749173,1.82609792,70.0,0
190755,1.808351083,-0.3611982,0.524747311,35.0,0
92889,1.140449701,-0.034202509,0.534599663,10.99,0
256840,1.693544817,-0.933522723,0.110547292,35.3,0
174657,2.059446775,0.04195905,-1.066251496,1.79,0
155308,0.162806435,1.064115546,-0.373626563,3.59,0
18339,-1.28080966,1.577487648,-0.129728284,9.99,0
91342,-1.020469472,1.152218594,1.770394352,69.99,0
18040,-0.242462531,-0.136313418,2.129753192,11.99,0
157944,1.946193645,0.029019041,-1.876395019,1.29,0
135476,-1.647043637,-0.030183233,1.698301743,1.98,0
127972,1.050846552,0.075374757,0.535222104,1.78,0
22547,1.226280562,-0.009256238,0.577309857,1.0,0
195895,-1.302008968,1.600686524,-0.555599352,28.31,0
89512,-0.663911891,-0.88449497,2.462764822,128.98,0
92255,1.129824099,-0.557093016,0.619073451,48.95,0
161540,-0.214515607,0.335641399,-0.34648379,25.0,0
223564,-0.35175802,0.650765602,1.292495851,13.05,0
116501,1.067781177,-0.584696182,1.175227912,30.59,0
254230,-0.479119427,-0.552405332,-0.336637001,20.0,0
255011,2.067726023,0.162631973,-1.659437236,1.79,0
192014,-1.493437155,0.765119244,1.320224073,183.93,0
98494,1.277342338,0.301473102,-0.021221875,13.61,0
217643,1.703578143,-0.481656941,-1.968830175,179.48,0
252000,-0.669741487,1.258276349,-3.067560942,53.58,0
134014,-0.16455243,1.026707823,1.526993388,13.9,0
41617,-2.985294284,-2.747472497,1.194068295,515.0,0
8141,-1.066831402,0.164516457,1.974595551,15.95,0
199869,-0.036033178,-0.079120555,1.099267844,65.0,0
21921,-2.446045469,3.067056214,-1.871204428,2.69,0
168737,1.949332535,-0.296967169,-0.372236377,2.95,0
176049,-2.003459531,-7.159041717,-4.050976316,2125.87,1
209039,2.079242177,0.057652831,-1.753734371,0.99,0
278076,0.424241505,0.086096771,-0.252424176,15.0,0
227528,-0.063979988,0.876523872,-0.122562171,30.98,0
268500,1.995998677,-0.168832206,-1.028655187,5.99,0
95609,1.168241413,-0.051789987,0.619030063,12.36,0
253794,2.074404602,-0.036656773,-1.121261542,0.99,0
41649,1.317509929,-0.030097451,-1.088762079,0.89,0
251808,2.066865756,-0.068628026,-1.291793401,1.0,0
232628,1.3927697,-1.856919406,-0.412955006,297.0,0
264433,2.003037689,-0.104500971,-1.182412553,17.99,0
262389,0.01347521,-0.013389234,-0.481293089,15.0,0
21882,-1.179928296,0.812527,2.896115299,10.69,0
241767,2.197785403,-0.800218597,-1.292749643,9.9,0
63196,1.464902605,-0.957228739,0.475837958,20.0,0
264463,1.95676784,-0.020920979,-0.448076024,2.0,0
197887,1.945458647,-0.206251216,-1.626161279,5.34,0
91003,1.177762691,-1.053631246,1.226231356,60.0,0
205234,-0.504806437,0.551112759,-0.382709706,45.72,0
146032,-0.10080844,1.167850991,-0.522723563,5.34,0
276448,-9.967997134,4.45298996,-3.090436883,28.56,0
86349,-0.490686205,-0.51091591,2.258841642,25.0,0
83766,1.105096781,-0.506551495,-0.387744859,48.52,0
68436,1.136906864,-0.871173266,1.319965203,1.0,0
106603,-4.045038423,3.546161532,-3.686006586,13.31,0
240033,1.586027626,-0.135715281,-0.523816183,164.14,0
139580,0.808507224,-0.739752195,1.03527474,82.79,0
189433,-0.619860718,-0.983854755,0.042570474,215.6,0
247664,-1.341338442,0.167073659,-3.180679521,147.16,0
192031,2.191514915,-0.530246119,-2.007082392,7.07,0
220210,-0.618489983,0.330320696,-0.699288214,207.29,0
268060,1.933452057,-0.670682461,-0.866854282,59.95,0
227097,0.055745145,0.862630494,-0.426266405,6.99,0
144858,1.99128256,0.23296656,-1.51855286,2.83,0
162059,0.041801306,0.877036585,-0.363466672,1.0,0
123193,-10.35794669,8.056498372,-4.783338282,7.49,0
259677,2.142721119,-0.893117027,-1.487341075,36.96,0
244430,2.044680501,-0.118221974,-1.378162003,13.03,0
283302,2.115977645,0.034537161,-1.349614379,1.98,0
283284,0.416209885,0.815173979,-0.865280708,0.99,0
274324,1.749826307,-0.301678717,-1.696915754,145.82,0
151197,1.914696307,0.182548481,-3.548861397,60.92,0
35289,-0.579091693,0.810515381,0.628432003,126.51,0
178130,1.798184501,-0.50182768,-3.320091682,130.71,0
262328,2.070206385,-0.052247223,-1.255371312,1.0,0
36779,-0.550579176,-0.043628204,2.051463924,39.0,0
155044,1.881239628,-0.218726492,-1.972665402,45.0,0
182688,-0.621322199,-0.242694893,1.391185137,12.0,0
27258,1.088037827,-0.184848193,0.712168548,23.95,0
205527,2.044459238,-1.357697523,0.430968918,5.0,0
238020,-0.980034846,1.213919685,-0.105973299,7.7,0
136946,1.237298619,-0.583605735,0.374241999,89.8,0
118580,0.773613245,-0.470154555,0.134214892,213.12,0
51818,-0.99089504,0.912432918,1.610954453,4.53,0
146189,1.987708427,0.166535726,-2.107900205,52.9,0
41767,1.26511676,0.214843968,-0.310572807,6.57,0
276150,2.012660779,-0.08097856,-0.999871218,1.98,0
172499,0.029740528,-0.299487915,0.954943568,59.78,0
154748,-0.790036925,1.038059313,-0.525786152,11.99,0
256973,2.062539494,-0.082229264,-1.137438996,2.7,0
179650,-0.355759339,1.191169937,-1.649769067,22.89,0
16034,1.202736886,0.060088166,-0.218872297,39.73,0
83092,0.732418541,-0.493483927,-0.013293426,246.8,0
108704,1.182456273,0.326228318,0.294533703,19.77,0
222721,-0.305173532,1.353409187,-1.653319657,129.18,0
173745,-0.619357685,-0.101882745,0.789071029,10.0,0
67325,-1.250117612,0.917863738,1.395943456,24.98,0
245807,0.126345874,1.217896605,-1.683009888,28.04,0
151267,1.935625084,0.061845206,-1.872456294,88.11,0
5863,1.283329036,-1.386682732,0.773731055,109.82,0
277280,-0.053357182,1.43731259,0.616624291,7.58,0
141888,-1.253173864,0.425610396,1.1128803,94.8,0
274229,-2.289633367,-1.214215255,1.475491887,2.99,0
154747,-0.9700102,0.612349232,3.418453418,10.88,0
104037,-0.318761882,-0.557982844,2.181471203,15.0,0
34225,0.989122325,-1.329290123,0.50380928,89.9,0
5111,1.374105226,-0.253947855,0.113604564,14.0,0
41267,1.156449953,0.298759313,0.570701079,1.0,0
213730,-0.074788267,1.506610916,-1.883943669,0.76,0
272389,-0.93450147,0.986130548,1.355966563,5.0,0
34661,0.680124755,-1.067823109,0.838197148,170.0,0
190531,1.814921187,-0.79970424,-0.361588797,100.0,0
282137,2.03472301,0.062954345,-1.075159452,9.99,0
257303,1.978971613,-0.122719426,-0.81833504,1.98,0
217505,-0.418874509,0.422631705,1.644696372,11.5,0
201977,2.027318017,0.060157237,-2.196012235,27.74,0
16561,-0.945901682,-0.420988062,1.693412367,359.0,0
18752,-1.416732169,-0.447520201,1.75968222,5.49,0
25442,-0.426948282,-0.44494258,2.089304637,1.0,0
247566,1.503375185,-2.592603245,-2.005824945,460.35,0
149024,1.903385414,-0.038890835,-1.675731051,83.8,0
171181,2.010564043,0.160935902,-1.761732748,26.9,0
256106,-1.079329363,0.350732604,2.320691418,34.9,0
153752,1.757292767,0.32148344,0.310696883,69.8,0
95735,-5.019272326,3.035003241,0.511397716,13.9,0
114482,-0.515976469,0.897912681,1.631337201,0.89,0
216792,1.926025899,-0.207838847,-0.343289702,15.88,0
120472,-1.147008723,0.214111031,1.885160341,25.49,0
29484,-0.734635345,0.867425982,0.19292601,117.5,0
156579,-0.702792725,1.085640744,-0.136135084,9.82,0
237336,2.064789567,0.186181233,-1.68439932,1.79,0
94471,0.852844434,-0.879457554,-0.586515482,198.86,0
224284,-1.303879898,0.893504207,0.748818774,47.9,0
83383,1.318125983,-0.042986375,-0.259369024,2.0,0
208199,-4.724622862,-5.878848233,2.904234404,200.0,0
129140,1.184662318,-0.216034834,0.651773729,0.77,0
185419,2.077276363,-0.332974077,-0.778772396,2.87,0
77613,1.194046065,0.192614182,0.142441379,20.0,0
108474,1.455256335,-1.082087158,-0.793592797,95.59,0
152950,2.017324985,-0.330309979,-0.363153109,12.99,0
133859,-2.215256379,1.698546164,0.321017958,3.64,0
6955,1.170991301,-0.150850477,0.759857592,24.72,0
74596,-3.181998795,2.541796939,1.06198227,29.99,0
263033,-0.184951209,1.291562397,-0.857711816,10.02,0
4974,-0.586659274,0.779304985,1.398089758,6.0,0
123287,-1.424084452,0.036079878,2.752629886,1.0,0
21913,0.988738541,-0.538081826,1.234584853,55.9,0
105518,1.37898671,-0.131497329,-0.517116078,22.0,0
44964,-0.930670957,0.048076634,1.285940249,134.99,0
231467,1.97016883,-0.596364243,-1.733929242,7.49,0
101519,-1.903484637,-1.781306944,1.565013274,280.5,0
123560,1.128620805,-0.03180836,1.418652157,9.99,0
232381,0.06215234,-0.046950286,0.787685468,74.0,0
155737,-0.109424871,1.189633678,-1.269419655,37.0,0
88136,0.905672366,-0.200510271,0.03944667,141.5,0
74462,-1.791878539,1.080357148,0.407957257,80.0,0
265530,2.148880824,-0.450735276,-3.258724231,15.0,0
171332,-14.90640741,2.512795277,-8.676978834,152.65,0
42769,-10.28178404,6.302384784,-13.27171803,118.3,1
147515,-0.705370937,0.729675389,-0.208256022,205.8,0
263501,1.779463563,0.278476424,0.053979418,45.31,0
70490,1.147030092,-0.270932408,1.199671681,4.01,0
14877,-1.357468343,-0.386510578,0.829099381,273.26,0
109639,0.961734733,-0.778152618,1.123374309,103.0,0
